"","id",".pred_class"
"1385",5717,"3"
"1386",5719,"3"
"1387",5727,"1"
"1388",5732,"3"
"1389",5733,"3"
"1390",5737,"3"
"1391",5738,"3"
"1392",5748,"3"
"1393",5750,"1"
"1394",5752,"3"
"1395",5753,"3"
"1396",5755,"3"
"1397",5758,"3"
"1398",5761,"1"
"1399",5768,"1"
"1400",5770,"3"
"1401",5771,"1"
"1402",5773,"3"
"1403",5775,"3"
"1404",5776,"1"
"1405",5778,"1"
"1406",5780,"1"
"1407",5782,"3"
"1408",5788,"1"
"1409",5790,"1"
"1410",5792,"1"
"1411",5798,"1"
"1412",5802,"3"
"1413",5808,"1"
"1414",5812,"3"
"1415",5816,"1"
"1416",5818,"1"
"1417",5822,"1"
"1418",5827,"1"
"1419",5850,"3"
"1420",5853,"3"
"1421",5860,"1"
"1422",5863,"3"
"1423",5866,"1"
"1424",5871,"1"
"1425",5873,"1"
"1426",5874,"1"
"1427",5878,"1"
"1428",5887,"1"
"1429",5891,"3"
"1430",5893,"3"
"1431",5894,"1"
"1432",5897,"3"
"1433",5899,"1"
"1434",5900,"1"
"1435",5906,"1"
"1436",5908,"3"
"1437",5924,"1"
"1438",5926,"1"
"1439",5927,"1"
"1440",5930,"3"
"1441",5932,"3"
"1442",5937,"1"
"1443",5942,"1"
"1444",5947,"3"
"1445",5949,"1"
"1446",5955,"3"
"1447",5964,"3"
"1448",5974,"1"
"1449",5975,"1"
"1450",5977,"1"
"1451",5980,"1"
"1452",5986,"1"
"1453",5992,"1"
"1454",5993,"1"
"1455",5995,"1"
"1456",6000,"1"
"1457",6002,"1"
"1458",6009,"1"
"1459",6019,"3"
"1460",6024,"1"
"1461",6025,"3"
"1462",6029,"3"
"1463",6036,"3"
"1464",6039,"1"
"1465",6043,"3"
"1466",6045,"1"
"1467",6046,"3"
"1468",6051,"3"
"1469",6054,"1"
"1470",6059,"1"
"1471",6060,"1"
"1472",6075,"1"
"1473",6081,"3"
"1474",6083,"1"
"1475",6087,"1"
"1476",6092,"3"
"1477",6104,"3"
"1478",6125,"3"
"1479",6132,"1"
"1480",6133,"1"
"1481",6134,"3"
"1482",6135,"3"
"1483",6137,"3"
"1484",6152,"1"
"1485",6156,"3"
"1486",6164,"3"
"1487",6169,"3"
"1488",6171,"1"
"1489",6172,"1"
"1490",6173,"3"
"1491",6175,"3"
"1492",6178,"3"
"1493",6180,"1"
"1494",6183,"1"
"1495",6192,"3"
"1496",6193,"3"
"1497",6196,"3"
"1498",6201,"3"
"1499",6204,"1"
"1500",6206,"1"
"1501",6209,"3"
"1502",6214,"3"
"1503",6215,"3"
"1504",6216,"3"
"1505",6219,"3"
"1506",6220,"1"
"1507",6222,"3"
"1508",6224,"1"
"1509",6227,"3"
"1510",6228,"1"
"1511",6231,"1"
"1512",6237,"3"
"1513",6238,"3"
"1514",6241,"1"
"1515",6242,"1"
"1516",6261,"1"
"1517",6265,"1"
"1518",6267,"3"
"1519",6271,"1"
"1520",6275,"1"
"1521",6278,"1"
"1522",6286,"1"
"1523",6288,"3"
"1524",6297,"1"
"1525",6300,"3"
"1526",6302,"1"
"1527",6307,"3"
"1528",6310,"1"
"1529",6311,"3"
"1530",6313,"3"
"1531",6321,"1"
"1532",6324,"3"
"1533",6329,"3"
"1534",6331,"1"
"1535",6333,"1"
"1536",6335,"1"
"1537",6337,"1"
"1538",6338,"3"
"1539",6349,"3"
"1540",6350,"1"
"1541",6355,"1"
"1542",6357,"3"
"1543",6360,"1"
"1544",6362,"1"
"1545",6365,"1"
"1546",6367,"1"
"1547",6368,"1"
"1548",6369,"1"
"1549",6373,"1"
"1550",6376,"1"
"1551",6377,"1"
"1552",6381,"1"
"1553",6391,"1"
"1554",6392,"1"
"1555",6396,"3"
"1556",6398,"3"
"1557",6407,"3"
"1558",6409,"3"
"1559",6415,"1"
"1560",6417,"1"
"1561",6419,"3"
"1562",6421,"1"
"1563",6423,"1"
"1564",6428,"3"
"1565",6430,"1"
"1566",6434,"1"
"1567",6436,"3"
"1568",6437,"1"
"1569",6443,"3"
"1570",6445,"1"
"1571",6447,"1"
"1572",6449,"1"
"1573",6451,"3"
"1574",6459,"3"
"1575",6465,"1"
"1576",6466,"1"
"1577",6479,"3"
"1578",6482,"3"
"1579",6484,"3"
"1580",6485,"3"
"1581",6489,"1"
"1582",6490,"1"
"1583",6492,"1"
"1584",6493,"1"
"1585",6494,"1"
"1586",6497,"1"
"1587",6498,"3"
"1588",6499,"1"
"1589",6511,"1"
"1590",6512,"3"
"1591",6514,"3"
"1592",6518,"3"
"1593",6519,"3"
"1594",6520,"3"
"1595",6525,"1"
"1596",6526,"1"
"1597",6527,"3"
"1598",6531,"1"
"1599",6537,"1"
"1600",6541,"1"
"1601",6546,"3"
"1602",6549,"1"
"1603",6552,"1"
"1604",6555,"3"
"1605",6566,"3"
"1606",6567,"1"
"1607",6572,"3"
"1608",6573,"1"
"1609",6574,"1"
"1610",6579,"3"
"1611",6580,"1"
"1612",6582,"3"
"1613",6607,"1"
"1614",6608,"3"
"1615",6614,"1"
"1616",6617,"1"
"1617",6619,"1"
"1618",6622,"1"
"1619",6623,"3"
"1620",6625,"3"
"1621",6628,"1"
"1622",6636,"1"
"1623",6641,"1"
"1624",6647,"1"
"1625",6651,"3"
"1626",6655,"1"
"1627",6661,"3"
"1628",6662,"1"
"1629",6666,"3"
"1630",6668,"1"
"1631",6675,"1"
"1632",6683,"1"
"1633",6688,"1"
"1634",6690,"3"
"1635",6696,"1"
"1636",6697,"3"
"1637",6702,"3"
"1638",6713,"3"
"1639",6715,"1"
"1640",6716,"3"
"1641",6718,"3"
"1642",6726,"3"
"1643",6736,"1"
"1644",6738,"1"
"1645",6740,"1"
"1646",6748,"1"
"1647",6749,"3"
"1648",6752,"1"
"1649",6754,"3"
"1650",6755,"1"
"1651",6758,"3"
"1652",6759,"3"
"1653",6770,"1"
"1654",6773,"3"
"1655",6774,"3"
"1656",6783,"3"
"1657",6784,"1"
"1658",6788,"1"
"1659",6789,"1"
"1660",6796,"3"
"1661",6799,"1"
"1662",6800,"1"
"1663",6803,"1"
"1664",6814,"1"
"1665",6820,"1"
"1666",6823,"3"
"1667",6825,"1"
"1668",6826,"1"
"1669",6833,"1"
"1670",6835,"3"
"1671",6837,"1"
"1672",6841,"1"
"1673",6842,"1"
"1674",6843,"1"
"1675",6852,"1"
"1676",6854,"3"
"1677",6860,"1"
"1678",6861,"1"
"1679",6870,"1"
"1680",6872,"3"
"1681",6877,"3"
"1682",6879,"3"
"1683",6882,"1"
"1684",6885,"1"
"1685",6889,"1"
"1686",6893,"1"
"1687",6894,"1"
"1688",6895,"3"
"1689",6896,"1"
"1690",6898,"1"
"1691",6899,"3"
"1692",6902,"1"
"1693",6907,"1"
"1694",6910,"1"
"1695",6917,"1"
"1696",6920,"1"
"1697",6921,"1"
"1698",6922,"1"
"1699",6924,"1"
"1700",6926,"3"
"1701",6928,"1"
"1702",6934,"1"
"1703",6937,"3"
"1704",6938,"1"
"1705",6941,"3"
"1706",6948,"3"
"1707",6956,"3"
"1708",6958,"3"
"1709",6959,"1"
"1710",6960,"1"
"1711",6964,"3"
"1712",6965,"3"
"1713",6966,"1"
"1714",6970,"1"
"1715",6972,"3"
"1716",6975,"1"
"1717",6982,"1"
"1718",6986,"1"
"1719",6997,"3"
"1720",7001,"1"
"1721",7011,"1"
"1722",7020,"3"
"1723",7029,"3"
"1724",7032,"1"
"1725",7034,"1"
"1726",7042,"1"
"1727",7053,"1"
"1728",7059,"3"
"1729",7062,"1"
"1730",7063,"1"
"1731",7064,"3"
"1732",7065,"1"
"1733",7066,"1"
"1734",7072,"1"
"1735",7078,"1"
"1736",7081,"1"
"1737",7084,"3"
"1738",7086,"1"
"1739",7100,"3"
"1740",7101,"1"
"1741",7105,"3"
"1742",7112,"3"
"1743",7127,"1"
"1744",7135,"3"
"1745",7136,"1"
"1746",7137,"1"
"1747",7140,"1"
"1748",7144,"3"
"1749",7152,"1"
"1750",7153,"1"
"1751",7154,"1"
"1752",7155,"1"
"1753",7157,"1"
"1754",7173,"1"
"1755",7180,"3"
"1756",7184,"1"
"1757",7188,"1"
"1758",7189,"3"
"1759",7190,"3"
"1760",7192,"1"
"1761",7194,"1"
"1762",7201,"1"
"1763",7208,"1"
"1764",7212,"3"
"1765",7225,"1"
"1766",7229,"1"
"1767",7232,"1"
"1768",7234,"1"
"1769",7241,"1"
"1770",7245,"1"
"1771",7246,"1"
"1772",7251,"1"
"1773",7255,"3"
"1774",7256,"1"
"1775",7257,"1"
"1776",7261,"3"
"1777",7267,"3"
"1778",7268,"3"
"1779",7271,"1"
"1780",7272,"1"
"1781",7275,"1"
"1782",7276,"1"
"1783",7279,"3"
"1784",7297,"3"
"1785",7298,"1"
"1786",7310,"1"
"1787",7311,"3"
"1788",7314,"1"
"1789",7315,"1"
"1790",7321,"1"
"1791",7325,"3"
"1792",7327,"1"
"1793",7331,"1"
"1794",7336,"1"
"1795",7341,"1"
"1796",7344,"1"
"1797",7346,"1"
"1798",7347,"1"
"1799",7349,"3"
"1800",7355,"3"
"1801",7362,"1"
"1802",7366,"1"
"1803",7372,"1"
"1804",7374,"1"
"1805",7376,"1"
"1806",7377,"3"
"1807",7381,"1"
"1808",7382,"1"
"1809",7385,"3"
"1810",7386,"3"
"1811",7389,"3"
"1812",7391,"1"
"1813",7394,"1"
"1814",7397,"3"
"1815",7399,"1"
"1816",7407,"3"
"1817",7408,"3"
"1818",7416,"1"
"1819",7425,"1"
"1820",7426,"1"
"1821",7427,"3"
"1822",7429,"1"
"1823",7432,"1"
"1824",7434,"1"
"1825",7436,"3"
"1826",7438,"3"
"1827",7451,"3"
"1828",7452,"1"
"1829",7456,"3"
"1830",7460,"1"
"1831",7463,"1"
"1832",7465,"1"
"1833",7490,"3"
"1834",7495,"1"
"1835",7497,"3"
"1836",7504,"1"
"1837",7510,"3"
"1838",7515,"1"
"1839",7521,"1"
"1840",7526,"1"
"1841",7529,"1"
"1842",7532,"1"
"1843",7542,"1"
"1844",7543,"1"
"1845",7545,"1"
"1846",7546,"1"
"1847",7548,"3"
"1848",7549,"1"
"1849",7554,"1"
"1850",7555,"3"
"1851",7559,"1"
"1852",7560,"3"
"1853",7566,"1"
"1854",7572,"1"
"1855",7582,"1"
"1856",7588,"3"
"1857",7589,"1"
"1858",7598,"3"
"1859",7600,"3"
"1860",7604,"3"
"1861",7607,"1"
"1862",7608,"1"
"1863",7609,"3"
"1864",7616,"1"
"1865",7618,"1"
"1866",7619,"1"
"1867",7622,"3"
"1868",7624,"1"
"1869",7636,"3"
"1870",7639,"3"
"1871",7641,"1"
"1872",7647,"1"
"1873",7649,"1"
"1874",7655,"3"
"1875",7657,"3"
"1876",7663,"1"
"1877",7665,"3"
"1878",7666,"3"
"1879",7672,"1"
"1880",7675,"1"
"1881",7682,"1"
"1882",7685,"3"
"1883",7691,"1"
"1884",7692,"3"
"1885",7693,"3"
"1886",7698,"1"
"1887",7699,"3"
"1888",7700,"3"
"1889",7705,"1"
"1890",7709,"1"
"1891",7713,"3"
"1892",7720,"1"
"1893",7721,"1"
"1894",7723,"1"
"1895",7728,"1"
"1896",7739,"1"
"1897",7750,"3"
"1898",7752,"3"
"1899",7761,"1"
"1900",7763,"3"
"1901",7776,"3"
"1902",7779,"1"
"1903",7786,"1"
"1904",7788,"3"
"1905",7792,"1"
"1906",7797,"1"
"1907",7805,"1"
"1908",7807,"3"
"1909",7812,"1"
"1910",7817,"1"
"1911",7820,"3"
"1912",7821,"1"
"1913",7823,"1"
"1914",7825,"3"
"1915",7827,"1"
"1916",7829,"1"
"1917",7846,"1"
"1918",7848,"1"
"1919",7850,"1"
"1920",7851,"1"
"1921",7854,"1"
"1922",7856,"1"
"1923",7858,"1"
"1924",7859,"1"
"1925",7861,"1"
"1926",7863,"1"
"1927",7866,"3"
"1928",7868,"3"
"1929",7871,"1"
"1930",7878,"3"
"1931",7883,"1"
"1932",7884,"1"
"1933",7885,"3"
"1934",7890,"1"
"1935",7898,"1"
"1936",7907,"3"
"1937",7908,"1"
"1938",7911,"1"
"1939",7914,"3"
"1940",7918,"3"
"1941",7927,"1"
"1942",7929,"3"
"1943",7931,"1"
"1944",7938,"3"
"1945",7941,"1"
"1946",7945,"1"
"1947",7946,"1"
"1948",7954,"1"
"1949",7957,"1"
"1950",7960,"1"
"1951",7961,"3"
"1952",7977,"1"
"1953",7979,"1"
"1954",7981,"3"
"1955",7984,"1"
"1956",7985,"1"
"1957",7989,"3"
"1958",7991,"1"
"1959",7996,"3"
"1960",7997,"1"
"1961",8002,"1"
"1962",8006,"1"
"1963",8008,"1"
"1964",8009,"1"
"1965",8010,"3"
"1966",8011,"3"
"1967",8021,"3"
"1968",8022,"3"
"1969",8023,"1"
"1970",8024,"1"
"1971",8030,"1"
"1972",8045,"1"
"1973",8046,"3"
"1974",8049,"3"
"1975",8052,"3"
"1976",8056,"3"
"1977",8057,"1"
"1978",8061,"1"
"1979",8065,"1"
"1980",8067,"1"
"1981",8070,"3"
"1982",8073,"3"
"1983",8079,"1"
"1984",8080,"1"
"1985",8085,"3"
"1986",8088,"1"
"1987",8097,"1"
"1988",8104,"1"
"1989",8113,"1"
"1990",8117,"1"
"1991",8121,"1"
"1992",8122,"1"
"1993",8123,"1"
"1994",8133,"3"
"1995",8134,"1"
"1996",8135,"1"
"1997",8143,"1"
"1998",8151,"3"
"1999",8152,"1"
"2000",8155,"3"
"2001",8158,"1"
"2002",8160,"1"
"2003",8170,"3"
"2004",8173,"1"
"2005",8177,"1"
"2006",8182,"3"
"2007",8184,"1"
"2008",8188,"1"
"2009",8195,"1"
"2010",8197,"1"
"2011",8204,"1"
"2012",8205,"1"
"2013",8218,"1"
"2014",8219,"1"
"2015",8226,"3"
"2016",8229,"1"
"2017",8235,"3"
"2018",8243,"3"
"2019",8248,"3"
"2020",8250,"1"
"2021",8253,"3"
"2022",8254,"1"
"2023",8256,"1"
"2024",8259,"3"
"2025",8266,"1"
"2026",8273,"3"
"2027",8277,"3"
"2028",8278,"1"
"2029",8283,"3"
"2030",8284,"1"
"2031",8292,"1"
"2032",8296,"1"
"2033",8298,"1"
"2034",8299,"1"
"2035",8300,"1"
"2036",8301,"3"
"2037",8303,"3"
"2038",8306,"1"
"2039",8309,"1"
"2040",8320,"1"
"2041",8325,"1"
"2042",8326,"3"
"2043",8327,"1"
"2044",8331,"3"
"2045",8334,"1"
"2046",8335,"3"
"2047",8343,"1"
"2048",8344,"3"
"2049",8349,"3"
"2050",8350,"1"
"2051",8353,"1"
"2052",8357,"3"
"2053",8362,"3"
"2054",8363,"1"
"2055",8365,"1"
"2056",8366,"1"
"2057",8369,"1"
"2058",8370,"3"
"2059",8372,"1"
"2060",8373,"3"
"2061",8381,"1"
"2062",8384,"1"
"2063",8388,"1"
"2064",8390,"3"
"2065",8391,"3"
"2066",8392,"1"
"2067",8396,"1"
"2068",8397,"1"
"2069",8399,"3"
"2070",8400,"3"
"2071",8402,"1"
"2072",8403,"3"
"2073",8406,"1"
"2074",8409,"1"
"2075",8410,"1"
"2076",8415,"1"
"2077",8416,"1"
"2078",8422,"1"
"2079",8423,"3"
"2080",8428,"1"
"2081",8434,"1"
"2082",8435,"3"
"2083",8444,"1"
"2084",8447,"1"
"2085",8454,"1"
"2086",8464,"1"
"2087",8465,"1"
"2088",8467,"3"
"2089",8468,"1"
"2090",8475,"3"
"2091",8481,"3"
"2092",8482,"3"
"2093",8486,"3"
"2094",8493,"3"
"2095",8498,"1"
"2096",8499,"1"
"2097",8503,"3"
"2098",8516,"1"
"2099",8517,"3"
"2100",8519,"1"
"2101",8521,"1"
"2102",8524,"3"
"2103",8531,"1"
"2104",8542,"3"
"2105",8545,"1"
"2106",8548,"3"
"2107",8550,"1"
"2108",8553,"1"
"2109",8557,"1"
"2110",8568,"1"
"2111",8574,"3"
"2112",8579,"3"
"2113",8581,"1"
"2114",8583,"1"
"2115",8603,"1"
"2116",8606,"1"
"2117",8607,"1"
"2118",8608,"3"
"2119",8609,"1"
"2120",8614,"1"
"2121",8621,"3"
"2122",8622,"1"
"2123",8629,"1"
"2124",8635,"1"
"2125",8636,"1"
"2126",8639,"1"
"2127",8640,"3"
"2128",8644,"1"
"2129",8653,"3"
"2130",8655,"3"
"2131",8667,"3"
"2132",8669,"3"
"2133",8678,"1"
"2134",8680,"1"
"2135",8684,"1"
"2136",8686,"1"
"2137",8692,"1"
"2138",8693,"1"
"2139",8694,"3"
"2140",8699,"3"
"2141",8705,"1"
"2142",8708,"1"
"2143",8711,"3"
"2144",8723,"1"
"2145",8724,"1"
"2146",8739,"1"
"2147",8745,"1"
"2148",8749,"1"
"2149",8754,"1"
"2150",8755,"3"
"2151",8758,"1"
"2152",8776,"3"
"2153",8777,"1"
"2154",8779,"1"
"2155",8780,"3"
"2156",8781,"3"
"2157",8786,"1"
"2158",8789,"3"
"2159",8792,"1"
"2160",8798,"1"
"2161",8801,"3"
"2162",8804,"1"
"2163",8805,"3"
"2164",8809,"1"
"2165",8811,"1"
"2166",8813,"1"
"2167",8814,"3"
"2168",8817,"3"
"2169",8818,"1"
"2170",8824,"3"
"2171",8826,"1"
"2172",8830,"3"
"2173",8833,"3"
"2174",8838,"1"
"2175",8843,"3"
"2176",8852,"1"
"2177",8855,"1"
"2178",8859,"1"
"2179",8860,"1"
"2180",8867,"1"
"2181",8869,"1"
"2182",8873,"1"
"2183",8877,"3"
"2184",8888,"1"
"2185",8895,"3"
"2186",8901,"1"
"2187",8905,"3"
"2188",8907,"1"
"2189",8909,"3"
"2190",8915,"1"
"2191",8918,"1"
"2192",8919,"1"
"2193",8923,"3"
"2194",8924,"3"
"2195",8936,"1"
"2196",8945,"1"
"2197",8948,"3"
"2198",8952,"1"
"2199",8955,"1"
"2200",8960,"1"
"2201",8967,"3"
"2202",8971,"1"
"2203",8976,"1"
"2204",8984,"3"
"2205",8987,"3"
"2206",8988,"1"
"2207",8989,"1"
"2208",8990,"1"
"2209",8991,"3"
"2210",8993,"1"
"2211",9005,"1"
"2212",9006,"3"
"2213",9015,"1"
"2214",9024,"3"
"2215",9028,"3"
"2216",9029,"3"
"2217",9038,"3"
"2218",9039,"1"
"2219",9043,"3"
"2220",9047,"3"
"2221",9056,"1"
"2222",9057,"1"
"2223",9060,"1"
"2224",9062,"3"
"2225",9065,"1"
"2226",9067,"1"
"2227",9070,"3"
"2228",9071,"1"
"2229",9076,"1"
"2230",9077,"1"
"2231",9083,"1"
"2232",9085,"3"
"2233",9088,"1"
"2234",9096,"3"
"2235",9101,"1"
"2236",9104,"3"
"2237",9106,"3"
"2238",9107,"3"
"2239",9111,"1"
"2240",9116,"1"
"2241",9117,"1"
"2242",9121,"1"
"2243",9125,"3"
"2244",9128,"1"
"2245",9135,"1"
"2246",9136,"3"
"2247",9140,"1"
"2248",9143,"3"
"2249",9144,"1"
"2250",9147,"1"
"2251",9148,"3"
"2252",9153,"1"
"2253",9163,"3"
"2254",9171,"3"
"2255",9172,"3"
"2256",9173,"3"
"2257",9178,"3"
"2258",9179,"1"
"2259",9180,"1"
"2260",9182,"3"
"2261",9192,"1"
"2262",9194,"1"
"2263",9198,"1"
"2264",9203,"1"
"2265",9209,"1"
"2266",9210,"3"
"2267",9214,"1"
"2268",9217,"3"
"2269",9222,"1"
"2270",9223,"1"
"2271",9225,"3"
"2272",9226,"1"
"2273",9230,"1"
"2274",9232,"1"
"2275",9234,"1"
"2276",9239,"3"
"2277",9241,"1"
"2278",9243,"3"
"2279",9252,"1"
"2280",9253,"1"
"2281",9256,"3"
"2282",9264,"1"
"2283",9268,"1"
"2284",9271,"1"
"2285",9273,"1"
"2286",9279,"3"
"2287",9283,"3"
"2288",9286,"3"
"2289",9288,"3"
"2290",9295,"1"
"2291",9297,"1"
"2292",9299,"3"
"2293",9312,"1"
"2294",9313,"3"
"2295",9315,"3"
"2296",9316,"1"
"2297",9317,"3"
"2298",9318,"1"
"2299",9319,"3"
"2300",9325,"1"
"2301",9332,"1"
"2302",9333,"3"
"2303",9338,"1"
"2304",9340,"1"
"2305",9346,"1"
"2306",9347,"1"
"2307",9355,"1"
"2308",9366,"1"
"2309",9370,"3"
"2310",9371,"3"
"2311",9374,"1"
"2312",9378,"3"
"2313",9380,"3"
"2314",9390,"1"
"2315",9391,"3"
"2316",9392,"1"
"2317",9399,"1"
"2318",9405,"1"
"2319",9408,"3"
"2320",9411,"1"
"2321",9417,"3"
"2322",9420,"1"
"2323",9421,"3"
"2324",9422,"1"
"2325",9424,"1"
"2326",9426,"1"
"2327",9432,"3"
"2328",9433,"3"
"2329",9434,"1"
"2330",9447,"3"
"2331",9460,"3"
"2332",9461,"1"
"2333",9462,"1"
"2334",9463,"1"
"2335",9466,"1"
"2336",9477,"1"
"2337",9478,"1"
"2338",9485,"3"
"2339",9489,"1"
"2340",9490,"3"
"2341",9494,"3"
"2342",9498,"3"
"2343",9501,"3"
"2344",9507,"1"
"2345",9510,"3"
"2346",9521,"3"
"2347",9526,"1"
"2348",9527,"3"
"2349",9528,"3"
"2350",9533,"1"
"2351",9538,"1"
"2352",9541,"3"
"2353",9543,"3"
"2354",9545,"3"
"2355",9552,"1"
"2356",9556,"1"
"2357",9558,"1"
"2358",9565,"1"
"2359",9569,"1"
"2360",9572,"1"
"2361",9574,"1"
"2362",9576,"3"
"2363",9578,"1"
"2364",9579,"1"
"2365",9582,"1"
"2366",9584,"3"
"2367",9586,"1"
"2368",9594,"1"
"2369",9597,"1"
"2370",9604,"1"
"2371",9606,"1"
"2372",9609,"1"
"2373",9610,"3"
"2374",9611,"1"
"2375",9612,"3"
"2376",9628,"1"
"2377",9631,"3"
"2378",9644,"3"
"2379",9647,"1"
"2380",9649,"3"
"2381",9650,"1"
"2382",9652,"1"
"2383",9659,"1"
"2384",9662,"1"
"2385",9664,"3"
"2386",9667,"1"
"2387",9668,"1"
"2388",9670,"3"
"2389",9676,"3"
"2390",9680,"1"
"2391",9686,"3"
"2392",9691,"3"
"2393",9694,"1"
"2394",9696,"3"
"2395",9709,"3"
"2396",9711,"1"
"2397",9718,"3"
"2398",9720,"3"
"2399",9725,"3"
"2400",9734,"1"
"2401",9737,"1"
"2402",9739,"1"
"2403",9740,"3"
"2404",9744,"1"
"2405",9746,"3"
"2406",9750,"1"
"2407",9754,"1"
"2408",9756,"1"
"2409",9758,"1"
"2410",9764,"1"
"2411",9765,"1"
"2412",9772,"1"
"2413",9782,"1"
"2414",9785,"1"
"2415",9790,"1"
"2416",9793,"3"
"2417",9800,"1"
"2418",9806,"3"
"2419",9812,"3"
"2420",9813,"1"
"2421",9814,"1"
"2422",9815,"1"
"2423",9817,"1"
"2424",9822,"1"
"2425",9827,"3"
"2426",9830,"1"
"2427",9831,"3"
"2428",9834,"1"
"2429",9837,"1"
"2430",9846,"1"
"2431",9852,"1"
"2432",9855,"1"
"2433",9867,"1"
"2434",9877,"3"
"2435",9882,"1"
"2436",9892,"3"
"2437",9896,"1"
"2438",9897,"1"
"2439",9901,"3"
"2440",9906,"3"
"2441",9913,"3"
"2442",9915,"1"
"2443",9918,"1"
"2444",9920,"3"
"2445",9923,"1"
"2446",9925,"1"
"2447",9926,"1"
"2448",9940,"3"
"2449",9942,"3"
"2450",9944,"1"
"2451",9947,"3"
"2452",9960,"3"
"2453",9961,"3"
"2454",9962,"1"
"2455",9963,"1"
"2456",9966,"3"
"2457",9967,"1"
"2458",9970,"1"
"2459",9972,"1"
"2460",9974,"1"
"2461",9976,"1"
"2462",9977,"3"
"2463",9980,"1"
"2464",9981,"1"
"2465",9984,"3"
"2466",9989,"1"
"2467",9994,"1"
"2468",9996,"1"
"2469",10003,"1"
"2470",10006,"1"
"2471",10007,"1"
"2472",10010,"3"
"2473",10017,"1"
"2474",10021,"1"
"2475",10030,"3"
"2476",10035,"3"
"2477",10039,"3"
"2478",10046,"3"
"2479",10050,"3"
"2480",10052,"3"
"2481",10053,"3"
"2482",10057,"3"
"2483",10065,"3"
"2484",10069,"1"
"2485",10072,"1"
"2486",10073,"3"
"2487",10079,"1"
"2488",10080,"3"
"2489",10081,"3"
"2490",10082,"3"
"2491",10084,"3"
"2492",10085,"1"
"2493",10087,"3"
"2494",10088,"3"
"2495",10093,"3"
"2496",10101,"1"
"2497",10103,"3"
"2498",10104,"3"
"2499",10106,"1"
"2500",10109,"3"
"2501",10110,"3"
"2502",10111,"1"
"2503",10112,"1"
"2504",10116,"3"
"2505",10121,"3"
"2506",10122,"3"
"2507",10123,"1"
"2508",10126,"1"
"2509",10127,"1"
"2510",10132,"1"
"2511",10135,"1"
"2512",10138,"1"
"2513",10144,"3"
"2514",10147,"1"
"2515",10152,"1"
"2516",10154,"3"
"2517",10157,"3"
"2518",10165,"1"
"2519",10168,"1"
"2520",10170,"1"
"2521",10172,"1"
"2522",10178,"1"
"2523",10180,"1"
"2524",10183,"1"
"2525",10189,"1"
"2526",10192,"1"
"2527",10194,"3"
"2528",10202,"1"
"2529",10211,"1"
"2530",10213,"3"
"2531",10214,"1"
"2532",10215,"3"
"2533",10219,"1"
"2534",10220,"1"
"2535",10226,"3"
"2536",10227,"3"
"2537",10233,"1"
"2538",10234,"3"
"2539",10242,"3"
"2540",10243,"3"
"2541",10244,"1"
"2542",10247,"3"
"2543",10250,"3"
"2544",10251,"1"
"2545",10256,"1"
"2546",10260,"3"
"2547",10265,"1"
"2548",10267,"1"
"2549",10269,"1"
"2550",10274,"1"
"2551",10275,"3"
"2552",10281,"3"
"2553",10285,"3"
"2554",10286,"3"
"2555",10288,"3"
"2556",10292,"1"
"2557",10304,"1"
"2558",10305,"3"
"2559",10306,"1"
"2560",10314,"1"
"2561",10317,"1"
"2562",10319,"3"
"2563",10322,"1"
"2564",10328,"3"
"2565",10333,"3"
"2566",10335,"1"
"2567",10338,"3"
"2568",10340,"1"
"2569",10344,"1"
"2570",10345,"1"
"2571",10355,"1"
"2572",10356,"3"
"2573",10363,"1"
"2574",10372,"1"
"2575",10374,"1"
"2576",10376,"3"
"2577",10377,"1"
"2578",10381,"1"
"2579",10385,"1"
"2580",10391,"3"
"2581",10393,"3"
"2582",10395,"1"
"2583",10399,"1"
"2584",10400,"3"
"2585",10402,"1"
"2586",10404,"1"
"2587",10406,"1"
"2588",10412,"3"
"2589",10413,"1"
"2590",10415,"1"
"2591",10416,"3"
"2592",10436,"1"
"2593",10438,"3"
"2594",10439,"3"
"2595",10443,"1"
"2596",10444,"1"
"2597",10446,"3"
"2598",10447,"1"
"2599",10453,"3"
"2600",10454,"3"
"2601",10455,"1"
"2602",10461,"3"
"2603",10465,"1"
"2604",10466,"1"
"2605",10468,"1"
"2606",10472,"1"
"2607",10474,"1"
"2608",10476,"3"
"2609",10479,"1"
"2610",10481,"3"
"2611",10486,"3"
"2612",10487,"3"
"2613",10488,"1"
"2614",10494,"1"
"2615",10500,"3"
"2616",10511,"1"
"2617",10515,"3"
"2618",10517,"3"
"2619",10521,"1"
"2620",10522,"1"
"2621",10525,"3"
"2622",10526,"1"
"2623",10527,"3"
"2624",10532,"1"
"2625",10533,"1"
"2626",10534,"3"
"2627",10543,"3"
"2628",10556,"3"
"2629",10564,"1"
"2630",10569,"1"
"2631",10571,"1"
"2632",10578,"3"
"2633",10580,"1"
"2634",10582,"3"
"2635",10585,"1"
"2636",10588,"3"
"2637",10592,"1"
"2638",10596,"3"
"2639",10614,"1"
"2640",10628,"1"
"2641",10629,"3"
"2642",10630,"1"
"2643",10632,"1"
"2644",10633,"3"
"2645",10638,"3"
"2646",10644,"1"
"2647",10648,"1"
"2648",10651,"3"
"2649",10658,"1"
"2650",10663,"1"
"2651",10665,"1"
"2652",10668,"1"
"2653",10669,"1"
"2654",10674,"3"
"2655",10680,"1"
